match_date,home,away,score,selection,model_prob,market_odds,closing_odds,edge_pct,stake,won,pnl,bankroll_after,clv_pct
2023-09-30,Istanbulspor,Antalyaspor,1-2,Under 2.5,0.5355312507939183,2.08,2.08,11.390500165135009,216.35716545195575,False,-216.35716545195575,7989.278594190479,0.0
2023-09-30,Galatasaray,Ankaragucu,2-1,Under 2.5,0.4847043884714328,2.7,2.91,30.87018488728688,362.69192252750497,False,-362.69192252750497,7626.586671662974,-7.216494845360821
2023-10-01,Konyaspor,Besiktas,0-2,Under 2.5,0.5244858793736591,2.08,1.89,9.093062909721095,160.53016757377742,True,173.37258097967964,7799.959252642654,10.052910052910068
2023-10-01,Ad. Demirspor,Alanyaspor,4-0,Over 2.5,0.7364950214999831,1.53,1.52,12.683738289497427,389.9979626321327,True,206.69892019503038,8006.658172837684,0.6578947368421018
2023-10-01,Karagumruk,Kasimpasa,2-3,Over 2.5,0.6739621620845067,1.7,1.91,14.573567554366118,400.3329086418842,True,280.23303604931897,8286.891208887004,-10.994764397905755
2023-10-02,Kayserispor,Buyuksehyr,0-0,Under 2.5,0.5367354519718877,1.95,1.87,4.66341313451808,101.69788765222673,True,96.61299326961539,8383.504202156619,4.278074866310155
2023-10-06,Ad. Demirspor,Trabzonspor,1-0,Over 2.5,0.7096878789037246,1.48,1.55,5.033806077751257,219.7965333628599,False,-219.7965333628599,8163.707668793759,-4.516129032258065
2023-10-06,Alanyaspor,Karagumruk,2-1,Over 2.5,0.6616667413562958,2.03,2.0,34.318348495328024,408.18538343968794,True,420.43094494287845,8584.138613736637,1.4999999999999902
2023-10-07,Pendikspor,Sivasspor,2-3,Under 2.5,0.6110581096190787,2.0,1.76,22.211621923815738,429.20693068683187,False,-429.20693068683187,8154.9316830498055,13.636363636363647
2023-10-07,Antalyaspor,Galatasaray,0-2,Under 2.5,0.5200712371617198,2.25,2.35,17.016028361386937,277.529097607897,True,346.9113720098712,8501.843055059677,-4.255319148936176
2023-10-07,Buyuksehyr,Gaziantep,2-0,Under 2.5,0.5539789397026254,1.88,1.85,4.148040664093555,100.18747361400277,True,88.16497678032242,8590.00803184,1.621621621621605
2023-10-08,Besiktas,Istanbulspor,2-0,Under 2.5,0.39315099677402554,2.7,2.78,6.15076912898691,77.69875914704555,True,132.08789054997743,8722.095922389977,-2.877697841726601
2023-10-08,Kasimpasa,Fenerbahce,0-2,Over 2.5,0.6933094857573333,1.5,1.51,3.996422863600002,174.28591781375803,False,-174.28591781375803,8547.810004576218,-0.6622516556291425
2023-10-21,Galatasaray,Besiktas,2-1,Under 2.5,0.49452733447931063,2.35,2.51,16.213923602638005,256.6547007112289,False,-256.6547007112289,8291.155303864989,-6.374501992031856
2023-10-21,Konyaspor,Pendikspor,1-2,Over 2.5,0.5295098792998032,1.95,2.03,3.2544264634616127,71.00777693044321,True,67.45738808392105,8358.61269194891,-3.9408866995073843
2023-10-21,Kayserispor,Rizespor,3-1,Over 2.5,0.5529543378285608,1.98,1.93,9.48495889005505,202.24769836996887,True,198.20274440256946,8556.81543635148,2.590673575129543
2023-10-22,Sivasspor,Kasimpasa,0-1,Over 2.5,0.5853332858830921,1.85,1.78,8.28665788837204,208.55118274995772,False,-208.55118274995772,8348.264253601523,3.93258426966292
2023-10-22,Istanbulspor,Ankaragucu,2-1,Under 2.5,0.5475519489861699,2.05,2.05,12.248149542164821,243.45425951338183,False,-243.45425951338183,8104.809994088141,0.0
2023-10-22,Fenerbahce,Hatayspor,4-2,Over 2.5,0.7342577869858591,1.44,1.4,5.733121325963708,264.01056261358224,True,116.16464754997617,8220.974641638117,2.857142857142869
2023-10-22,Samsunspor,Buyuksehyr,0-0,Under 2.5,0.6352293727591414,1.9,1.85,20.693580824236847,411.0487320819059,True,369.94385887371527,8590.918500511832,2.7027027027026973
2023-10-23,Trabzonspor,Alanyaspor,1-0,Over 2.5,0.7034081380818726,1.67,1.8,17.469159059672723,429.54592502559166,False,-429.54592502559166,8161.372575486241,-7.22222222222223
2023-10-28,Rizespor,Galatasaray,0-1,Under 2.5,0.43746816893504714,2.4,2.71,4.992360544411301,72.75806148946079,True,101.86128608524508,8263.233861571485,-11.439114391143912
2023-10-29,Karagumruk,Trabzonspor,0-0,Over 2.5,0.6366299433700494,1.75,2.13,11.410240089758638,314.2849409278471,False,-314.2849409278471,7948.948920643638,-17.84037558685445
2023-10-29,Ankaragucu,Samsunspor,2-0,Under 2.5,0.6092831561999439,2.0,1.88,21.85663123998878,397.4474460321819,True,397.4474460321819,8346.39636667582,6.382978723404253
2023-10-29,Antalyaspor,Buyuksehyr,1-0,Under 2.5,0.6520432189895271,1.73,1.77,12.803476885188193,365.9688114909334,True,267.1572323883813,8613.553599064202,-2.259887005649719
2023-11-03,Galatasaray,Kasimpasa,2-1,Under 2.5,0.3420806488227254,4.0,3.91,36.83225952909015,264.38053469038425,False,-264.38053469038425,8349.173064373817,2.3017902813299296
2023-11-04,Samsunspor,Hatayspor,2-1,Under 2.5,0.6808906294351994,1.88,1.9,28.00743833381747,417.45865321869087,False,-417.45865321869087,7931.714411155126,-1.0526315789473717
2023-11-05,Buyuksehyr,Ankaragucu,3-3,Under 2.5,0.6421356114602987,1.83,1.83,17.510816897234683,396.5857205577563,False,-396.5857205577563,7535.12869059737,0.0
2023-11-05,Konyaspor,Karagumruk,1-1,Over 2.5,0.5260705992782638,1.98,2.11,4.161978657096244,80.0026652773973,False,-80.0026652773973,7455.1260253199725,-6.16113744075829
2023-11-05,Antalyaspor,Besiktas,3-2,Under 2.5,0.5279451562939222,1.98,1.98,4.533140946196612,86.21208429702521,False,-86.21208429702521,7368.913941022947,0.0
2023-11-06,Kayserispor,Alanyaspor,1-0,Over 2.5,0.6418701417954867,1.75,1.8,12.327274814210188,302.7954241108481,False,-302.7954241108481,7066.118516912099,-2.777777777777779
2023-11-06,Gaziantep,Rizespor,2-0,Under 2.5,0.5674622258668882,1.93,1.82,9.520209592309413,180.83583141156402,True,168.17732321275452,7234.295840124853,6.043956043956045
2023-11-08,Samsunspor,Istanbulspor,2-1,Under 2.5,0.6608332815223945,2.05,2.15,35.47082271209086,361.7147920062427,False,-361.7147920062427,6872.581048118611,-4.651162790697683
2023-11-10,Ankaragucu,Antalyaspor,0-4,Under 2.5,0.5753850232392674,1.83,1.84,5.295459252785939,109.61889428247295,False,-109.61889428247295,6762.962153836138,-0.5434782608695676
2023-11-11,Kasimpasa,Kayserispor,3-4,Over 2.5,0.627788096829488,1.73,1.64,8.607340751501425,199.35314982046452,True,145.5277993689391,6908.489953205077,5.487804878048785
2023-11-11,Karagumruk,Sivasspor,3-0,Over 2.5,0.5369426923028431,2.05,2.08,10.073251922082815,165.69276119003084,True,173.97739924953234,7082.467352454609,-1.4423076923077094
2023-11-11,Hatayspor,Galatasaray,2-1,Under 2.5,0.41504772530100087,2.5,2.83,3.761931325250223,44.40625965543487,False,-44.40625965543487,7038.061092799174,-11.660777385159015
2023-11-12,Rizespor,Istanbulspor,1-0,Under 2.5,0.49340071398359986,2.1,2.12,3.614149936555977,57.810472845493685,True,63.59152013004306,7101.652612929217,-0.9433962264150941
2023-11-12,Besiktas,Buyuksehyr,1-0,Under 2.5,0.5578842224290197,1.98,1.93,10.461076040945905,189.51767346998633,True,185.7273200005866,7287.3799329298035,2.590673575129543
2023-11-25,Konyaspor,Kasimpasa,2-0,Over 2.5,0.5716853181799763,1.85,1.81,5.761783863295622,123.49502383311525,False,-123.49502383311525,7163.884909096689,2.20994475138121
2023-11-26,Samsunspor,Besiktas,1-2,Under 2.5,0.5511944487771345,1.98,1.93,9.136500857872631,166.97153218791505,False,-166.97153218791505,6996.913376908774,2.590673575129543
2023-11-27,Sivasspor,Trabzonspor,3-3,Over 2.5,0.5397477845421831,1.95,2.03,5.250817985725709,96.68294369483505,True,91.84879651009328,7088.762173418867,-3.9408866995073843
2023-12-01,Karagumruk,Istanbulspor,3-0,Over 2.5,0.6100640446565387,1.98,2.0,20.79268084199466,354.4381086709434,True,347.3493464975245,7436.111519916391,-1.0000000000000009
2023-12-02,Rizespor,Buyuksehyr,3-2,Under 2.5,0.6451272193800326,1.78,1.85,14.832645049645809,353.51667539904474,False,-353.51667539904474,7082.594844517347,-3.7837837837837895
2023-12-02,Alanyaspor,Konyaspor,2-2,Over 2.5,0.5153501631649932,2.0,2.04,3.0700326329986316,54.35949324744031,True,54.35949324744031,7136.954337764788,-1.9607843137254943
2023-12-02,Ad. Demirspor,Samsunspor,2-3,Under 2.5,0.43227425937952735,2.4,2.22,3.74582225108655,47.73886136319303,False,-47.73886136319303,7089.215476401595,8.108108108108091
2023-12-03,Trabzonspor,Kayserispor,0-1,Over 2.5,0.6636587687896586,1.7,1.63,12.821990694241947,324.63519595677604,False,-324.63519595677604,6764.5802804448185,4.294478527607359
2023-12-08,Galatasaray,Ad. Demirspor,3-1,Under 2.5,0.4465678623540249,3.5,3.56,56.29875182390871,338.22901402224096,False,-338.22901402224096,6426.351266422577,-1.6853932584269704
2023-12-09,Antalyaspor,Karagumruk,2-1,Over 2.5,0.5233768474548743,2.03,2.05,6.2455000333394795,97.41693458420733,True,100.33944262173353,6526.690709044311,-0.9756097560975618
2023-12-10,Buyuksehyr,Hatayspor,1-0,Over 2.5,0.5209801545772166,1.98,1.93,3.1540706062888724,52.51439622891687,False,-52.51439622891687,6474.176312815394,2.590673575129543
2023-12-10,Kayserispor,Pendikspor,2-0,Over 2.5,0.6660407992213274,1.67,1.61,11.228813469961674,271.2586499561504,False,-271.2586499561504,6202.917662859244,3.7267080745341463
2023-12-10,Istanbulspor,Alanyaspor,0-1,Over 2.5,0.5750995829466293,1.95,1.86,12.144418674592728,198.23902395207583,False,-198.23902395207583,6004.6786389071685,4.8387096774193505
2023-12-10,Gaziantep,Trabzonspor,1-3,Over 2.5,0.552267163160198,1.98,1.93,9.348898305719189,143.20696416751915,True,140.34282488416878,6145.021463791338,2.590673575129543
2023-12-19,Buyuksehyr,Sivasspor,3-1,Under 2.5,0.5742462259582146,1.83,1.87,5.0870593503532735,94.15689426355817,False,-94.15689426355817,6050.864569527779,-2.1390374331550777
2023-12-20,Galatasaray,Karagumruk,1-0,Under 2.5,0.42631195226594787,2.7,2.93,15.104227111805923,134.40240100136384,True,228.48408170231858,6279.348651230098,-7.849829351535831
2023-12-21,Besiktas,Alanyaspor,1-3,Over 2.5,0.648104332177958,1.65,1.69,6.937214809363068,167.5430402171826,True,108.9029761411687,6388.251627371266,-2.3668639053254448
2023-12-23,Karagumruk,Gaziantep,0-3,Over 2.5,0.581658025208826,1.98,1.92,15.168288991347545,247.19093579952474,True,242.24711708353422,6630.4987444548005,3.125
2023-12-24,Fenerbahce,Galatasaray,0-0,Under 2.5,0.46390548289870015,2.3,2.42,6.698261066701017,85.40925306306085,True,111.0320289819791,6741.53077343678,-4.958677685950419
2023-12-25,Alanyaspor,Samsunspor,3-1,Over 2.5,0.5612368737788085,1.93,2.18,8.318716639310031,150.75506510593863,True,140.20221054852294,6881.732983985303,-11.46788990825689
2024-01-05,Antalyaspor,Alanyaspor,0-0,Over 2.5,0.5533799056095426,2.0,2.21,10.675981121908528,183.67312855760585,False,-183.67312855760585,6698.059855427697,-9.502262443438914
2024-01-05,Besiktas,Kasimpasa,1-3,Over 2.5,0.6881393362147418,1.5,1.46,3.22090043221126,107.86891941661997,True,53.93445970830999,6751.994315136007,2.7397260273972712
2024-01-06,Buyuksehyr,Ad. Demirspor,0-0,Under 2.5,0.5053695630065989,2.1,2.25,6.127608231385762,94.03085441749377,True,103.43393985924317,6855.4282549952495,-6.666666666666665
2024-01-06,Samsunspor,Karagumruk,1-0,Over 2.5,0.5417283334226584,2.0,2.36,8.345666684531672,143.03279798977738,False,-143.03279798977738,6712.395457005472,-15.254237288135586
2024-01-07,Galatasaray,Konyaspor,3-0,Under 2.5,0.5392922331183182,2.4,2.5,29.430135948396362,335.61977285027365,False,-335.61977285027365,6376.775684155198,-4.0000000000000036
2024-01-09,Alanyaspor,Ankaragucu,1-1,Over 2.5,0.5222776891764046,2.05,2.02,7.066926281162944,107.29572302723125,False,-107.29572302723125,6269.479961127967,1.4851485148514865
2024-01-09,Pendikspor,Antalyaspor,0-1,Over 2.5,0.5625825491031534,1.95,2.07,9.703597075114923,160.09607214024444,False,-160.09607214024444,6109.3838889877225,-5.797101449275354
2024-01-10,Karagumruk,Kayserispor,4-1,Over 2.5,0.5972820892523797,1.88,2.01,12.289032779447373,213.290962710221,True,187.69604718499446,6297.079936172717,-6.467661691542281
2024-01-11,Sivasspor,Galatasaray,1-1,Under 2.5,0.5259196953015316,2.3,2.12,20.96152991935225,253.8392874743024,True,329.99107371659306,6627.07100988931,8.490566037735835
2024-01-11,Trabzonspor,Samsunspor,2-1,Over 2.5,0.6384555247328376,1.85,2.1,18.114272075574966,331.3535504944655,True,281.65051792029567,6908.7215278096055,-11.904761904761907
2024-01-13,Besiktas,Karagumruk,3-0,Over 2.5,0.59534744693063,1.83,1.79,8.948582788305304,186.21465829202202,True,154.55816638237832,7063.279694191984,2.2346368715083775
2024-01-13,Hatayspor,Pendikspor,1-1,Over 2.5,0.5536596249247153,1.9,2.07,5.195328735695903,101.93349989859175,False,-101.93349989859175,6961.346194293393,-8.212560386473422
2024-01-14,Gaziantep,Fenerbahce,0-1,Over 2.5,0.6776681066740802,1.57,1.56,6.3938927478305985,195.21974099487113,False,-195.21974099487113,6766.1264532985215,0.6410256410256387
2024-01-15,Galatasaray,Kayserispor,2-1,Under 2.5,0.39152739635484046,2.88,3.55,12.759890150194053,114.80722112554685,False,-114.80722112554685,6651.319232172975,-18.873239436619716
2024-01-20,Kasimpasa,Hatayspor,3-0,Over 2.5,0.6466329331501514,1.62,1.69,4.754535170324536,127.51585168718677,True,79.0598280460558,6730.37906021903,-4.142011834319515
2024-01-20,Alanyaspor,Rizespor,2-1,Over 2.5,0.5636606227833894,1.88,1.88,5.9681970832771825,114.11428601292364,True,100.42057169137279,6830.799631910403,0.0
2024-01-20,Pendikspor,Besiktas,4-0,Over 2.5,0.6560900816926662,1.7,1.67,11.535313887753261,281.4122066372711,True,196.98854464608974,7027.7881765564925,1.7964071856287456
2024-01-21,Trabzonspor,Galatasaray,1-5,Under 2.5,0.5104542818116085,2.1,2.09,7.195399180437789,114.92668474064747,False,-114.92668474064747,6912.8614918158455,0.4784688995215447
2024-01-23,Hatayspor,Alanyaspor,1-1,Over 2.5,0.5503126094260138,2.05,2.07,12.814084932332825,210.9095101942409,False,-210.9095101942409,6701.951981621604,-0.9661835748792313
2024-01-23,Pendikspor,Kasimpasa,3-2,Over 2.5,0.6874639964025753,1.62,1.54,11.369167417217207,307.24037944034916,True,190.48903525301654,6892.441016874621,5.1948051948051965
2024-01-24,Ankaragucu,Karagumruk,2-0,Over 2.5,0.48044916105308194,2.25,2.33,8.10106123694343,111.6721734994439,False,-111.6721734994439,6780.768843375177,-3.433476394849788
2024-01-25,Rizespor,Trabzonspor,1-0,Over 2.5,0.5509850607232646,1.98,2.12,9.095042023206389,157.32494280649445,False,-157.32494280649445,6623.443900568683,-6.60377358490567
2024-01-25,Galatasaray,Istanbulspor,3-1,Under 2.5,0.38752522875110273,3.1,3.64,20.132820912841854,158.74834509095712,False,-158.74834509095712,6464.695555477726,-14.835164835164838
2024-01-27,Ad. Demirspor,Hatayspor,0-1,Over 2.5,0.6379574841817536,1.8,1.96,14.832347152715641,299.6456522358235,False,-299.6456522358235,6165.049903241903,-8.163265306122447
2024-01-27,Alanyaspor,Pendikspor,1-1,Over 2.5,0.6874403391174807,1.75,1.87,20.30205934555913,308.25249516209516,False,-308.25249516209516,5856.797408079808,-6.417112299465244
2024-01-28,Konyaspor,Buyuksehyr,2-3,Under 2.5,0.6294578244692592,1.7,1.67,7.007830159774064,146.583719700101,False,-146.583719700101,5710.213688379707,1.7964071856287456
2024-01-28,Karagumruk,Rizespor,4-0,Over 2.5,0.5286903902630341,1.98,2.03,4.680697272080758,68.18311641376795,True,66.8194540854926,5777.0331424651995,-2.463054187192115
2024-01-29,Trabzonspor,Kasimpasa,2-3,Over 2.5,0.7238155063216704,1.6,1.62,15.810481011467271,288.85165712326,True,173.310994273956,5950.344136739155,-1.2345679012345734
2024-01-29,Istanbulspor,Samsunspor,1-1,Under 2.5,0.5744185670352318,1.88,1.67,7.9906906026235625,135.0777243631187,True,118.86839743954445,6069.2125341787,12.574850299401197
2024-01-29,Galatasaray,Gaziantep,2-1,Under 2.5,0.3851139233612296,2.88,3.3,10.912809928034118,88.07468457225332,False,-88.07468457225332,5981.137849606446,-12.72727272727272
2024-02-02,Hatayspor,Karagumruk,3-1,Over 2.5,0.5228321515435937,2.25,2.36,17.637234097308596,210.98145684356368,True,263.7268210544546,6244.864670660901,-4.6610169491525415
2024-02-02,Samsunspor,Galatasaray,0-2,Under 2.5,0.5526930381624873,2.15,2.22,18.829003204934768,255.6186454309955,True,293.96144224564483,6538.826112906546,-3.1531531531531654
2024-02-03,Buyuksehyr,Istanbulspor,2-0,Under 2.5,0.5262113805940715,2.05,1.87,7.873333021784634,122.57703704394012,True,128.7058888961371,6667.532001802683,9.625668449197855
2024-02-04,Pendikspor,Ad. Demirspor,2-1,Over 2.5,0.6520426177924095,1.7,1.74,10.847245024709595,258.30126190587947,True,180.8108833341156,6848.342885136799,-2.298850574712641
2024-02-04,Kasimpasa,Alanyaspor,2-1,Over 2.5,0.7034763707123125,1.65,1.71,16.07360116753156,342.41714425683995,True,222.57114376694597,7070.914028903745,-3.508771929824561
2024-02-04,Besiktas,Trabzonspor,2-0,Over 2.5,0.6021415904027994,1.88,2.03,13.20261899572628,265.21188600895437,False,-265.21188600895437,6805.702142894791,-7.389162561576345
2024-02-09,Ad. Demirspor,Kasimpasa,1-3,Over 2.5,0.71069890002315,1.53,1.63,8.73693170354195,280.47620196755116,True,148.6523870428021,6954.354529937593,-6.134969325153361
2024-02-10,Karagumruk,Pendikspor,2-0,Over 2.5,0.6754393977135896,1.95,1.85,31.710682554149972,347.71772649687966,False,-347.71772649687966,6606.636803440713,5.405405405405395
2024-02-10,Galatasaray,Buyuksehyr,2-0,Under 2.5,0.5732899352139638,2.35,2.83,34.72313477528148,330.3318401720357,True,445.9479842322482,7052.584787672961,-16.96113074204947
2024-02-11,Fenerbahce,Alanyaspor,2-2,Over 2.5,0.7561464805833116,1.4,1.39,5.860507281663607,258.3232781419214,True,103.3293112567685,7155.91409892973,0.7194244604316502
2024-02-12,Trabzonspor,Hatayspor,2-0,Over 2.5,0.6265953646012179,2.0,1.98,25.319072920243578,357.7957049464865,False,-357.7957049464865,6798.118393983244,1.0101010101010166
2024-02-12,Samsunspor,Antalyaspor,2-0,Under 2.5,0.6227701939735395,1.73,1.79,7.739243557422326,180.1790889836612,True,131.53073495807269,6929.649128941316,-3.3519553072625774
2024-02-16,Kasimpasa,Karagumruk,1-1,Over 2.5,0.6899097048061941,1.6,1.75,10.385552768991047,299.86765291338725,False,-299.86765291338725,6629.781476027929,-8.571428571428562
2024-02-17,Antalyaspor,Istanbulspor,2-2,Under 2.5,0.5321318614121939,2.05,2.26,9.08703158949975,143.44055643844302,False,-143.44055643844302,6486.340919589486,-9.292035398230091
2024-02-18,Pendikspor,Trabzonspor,0-2,Over 2.5,0.6548267976069301,1.75,1.81,14.594689581212773,315.55377413108886,False,-315.55377413108886,6170.7871454583965,-3.314917127071826
2024-02-18,Alanyaspor,Ad. Demirspor,3-3,Over 2.5,0.6117864347921531,1.8,1.77,10.121558262587559,195.18119255869854,True,156.14495404695882,6326.932099505355,1.6949152542372836
2024-02-18,Ankaragucu,Galatasaray,0-3,Under 2.5,0.5937400431427553,2.1,2.09,24.685409059978625,316.3466049752678,False,-316.3466049752678,6010.585494530087,0.4784688995215447
2024-02-19,Besiktas,Konyaspor,2-0,Under 2.5,0.49530154308155894,2.08,2.12,3.0227209609642536,42.05630268977744,True,45.42080690495963,6056.006301435047,-1.8867924528301883
2024-02-23,Samsunspor,Rizespor,3-0,Under 2.5,0.5889532537115854,1.93,2.1,13.667977966335965,222.5090341182957,False,-222.5090341182957,5833.497267316751,-8.0952380952381
2024-02-25,Sivasspor,Pendikspor,4-1,Over 2.5,0.5573025832385796,1.9,1.87,5.887490815330132,95.40183772939093,True,85.86165395645185,5919.358921273203,1.6042780748662944
2024-02-25,Karagumruk,Alanyaspor,1-1,Over 2.5,0.6242745481086095,2.03,1.9,26.727733266047714,295.9679460636602,False,-295.9679460636602,5623.390975209543,6.842105263157894
2024-02-25,Trabzonspor,Ad. Demirspor,1-0,Over 2.5,0.6235166310058932,1.7,1.68,5.997827271001843,120.4575990950622,False,-120.4575990950622,5502.933376114481,1.1904761904761862
2024-02-25,Istanbulspor,Besiktas,0-2,Under 2.5,0.4706287139347852,2.2,2.35,3.538317065652752,40.56483974136675,True,48.6778076896401,5551.611183804121,-6.382978723404253
2024-02-26,Galatasaray,Antalyaspor,2-1,Under 2.5,0.5031284577606178,2.6,2.88,30.813399017760634,267.2875165594043,False,-267.2875165594043,5284.3236672447165,-9.722222222222221
2024-03-02,Hatayspor,Fenerbahce,0-2,Over 2.5,0.65823498900046,1.57,1.62,3.3428932730722227,77.47776333319592,False,-77.47776333319592,5206.8459039115205,-3.0864197530864224
2024-03-02,Ankaragucu,Istanbulspor,1-1,Under 2.5,0.5460456793489086,1.93,1.95,5.3868161143393545,75.3987134948184,True,70.12080355018111,5276.966707461702,-1.025641025641022
